Dot Point Measurements

Generated: Thursday 13 February 2025 14:29:21

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		781	1710											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							71.2
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		608	1684											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Unscorable								71.8
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		688	1459											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							46.2
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		764	614											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							47.3
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		892	1856											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							87.3
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		942	771											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							33.1
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		698	830											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							26.8
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		1052	370											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							77.7
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		920	128											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							100.0
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		589	1549											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Unscorable								59.0
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		713	1850											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Unscorable								86.9
GB-BV-069_1_01_20240326_BRUVS 2_L17_GX010009.MP4_0009668.jpg	      0		674	694											2024-04_Geographe_stereo-BRUVs	No	GB-BV-069	1					Substrate	Unconsolidated (soft)							41.2
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		869	704											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Macroalgae								14.6
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		701	958											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				15.8
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		922	5											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Macroalgae								82.9
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		912	494											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Amphibolis spp				35.5
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		912	619											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				24.0
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		659	140											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Amphibolis spp				70.5
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		684	243											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves							60.1
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		818	39											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Macroalgae								78.9
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		698	745											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Amphibolis spp				14.6
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		579	1235											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Amphibolis spp				44.9
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		991	1515											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				68.5
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		544	1740											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Unscorable								92.2
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		905	826											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Amphibolis spp				9.4
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		963	1588											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				74.8
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		938	1669											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				82.3
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		847	453											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				38.3
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		841	406											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Macroalgae								42.9
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		812	1047											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves			Posidonia spp				20.2
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		681	552											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Seagrasses	Strap-like leaves							31.2
GB-BV-070_1_01_20240409_BRUVS 9_L31_GX010052.MP4_0012310.jpg	      0		950	1850											2024-04_Geographe_stereo-BRUVs	No	GB-BV-070	1					Macroalgae								100.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		584	1374											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								34.3
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		854	32											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							100.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		1074	1715											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							66.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		599	1509											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								44.7
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		786	1195											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							10.9
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		687	1660											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								56.1
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		961	996											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							17.8
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		853	530											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								52.7
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		666	1666											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								57.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		1073	741											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								41.8
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		691	159											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							88.3
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		927	380											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							68.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		624	713											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								38.6
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		675	1661											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								56.3
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		615	1687											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								60.1
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		714	1791											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								68.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		903	1620											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							52.3
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		632	213											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Unscorable								84.0
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		985	1887											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							78.9
GB-BV-071_1_01_20240408_BRUVS 2_L17_GX010028.MP4_0011961.jpg	      0		976	92											2024-04_Geographe_stereo-BRUVs	No	GB-BV-071	1					Substrate	Unconsolidated (soft)							95.7
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		548	1625											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Unscorable								55.0
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		846	1794											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							66.3
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		1048	1827											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							73.5
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		906	51											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							100.0
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		1064	685											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							47.2
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		563	1747											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Unscorable								65.2
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		759	664											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							41.3
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		639	1219											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Unscorable								18.2
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		577	1719											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Unscorable								62.3
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		855	1836											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							70.4
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		891	1459											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							35.7
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		612	829											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							30.4
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		612	399											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							68.4
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		965	708											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							40.7
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		625	164											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							89.9
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		980	1258											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							23.8
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		601	695											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							42.1
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		675	1538											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Unscorable								43.1
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		939	1500											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							40.8
GB-BV-072_1_01_20240327_BRUVS 4_L21_GX010008.MP4_0014264.jpg	      0		1050	238											2024-04_Geographe_stereo-BRUVs	No	GB-BV-072	1					Substrate	Unconsolidated (soft)							85.4
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		1058	1551											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Substrate	Unconsolidated (soft)							60.1
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		563	907											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								31.7
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		991	967											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Substrate	Unconsolidated (soft)							14.9
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		1043	861											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Substrate	Unconsolidated (soft)							24.9
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		676	973											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								18.5
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		982	834											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Macroalgae	Erect fine branching							22.4
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		736	1476											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								49.9
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		972	815											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Substrate	Unconsolidated (soft)							23.5
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		707	370											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								67.6
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		841	41											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								100.0
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		658	1569											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								61.4
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		933	956											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								9.9
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		581	1484											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								56.8
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		1007	735											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								32.4
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		770	1065											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								10.4
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		649	747											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								34.2
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		825	1655											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								67.0
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		1072	348											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Substrate	Unconsolidated (soft)							71.9
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		1014	1219											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Bryozoa								27.5
GB-BV-073_1_01_20240326_BRUVS 4_L21_GX010007.MP4_0014753.jpg	      0		968	1581											2024-04_Geographe_stereo-BRUVs	No	GB-BV-073	1					Unscorable								60.5
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		950	777											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				27.8
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		750	707											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								33.3
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		932	1294											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				29.5
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		867	788											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				24.2
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		897	866											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				17.3
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		1060	250											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				82.1
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		737	1109											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								13.0
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		681	1166											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								21.1
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		668	119											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								93.6
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		1042	1768											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				78.9
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		581	1909											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								93.8
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		854	1640											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				62.9
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		830	600											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								43.1
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		676	1275											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								30.2
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		689	1748											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								75.3
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		1019	1546											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				56.6
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		681	870											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								21.9
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		940	48											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				100.0
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		757	660											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Unscorable								37.8
GB-BV-074_1_01_20240328_BRUVS 8_L29_GX010011.MP4_0007894.jpg	      0		1022	1319											2024-04_Geographe_stereo-BRUVs	No	GB-BV-074	1					Seagrasses	Strap-like leaves			Amphibolis spp				35.9
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1023	325											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							84.4
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		987	1614											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Macroalgae	Erect fine branching							71.5
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		763	336											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								80.9
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		671	1517											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								61.3
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		855	1858											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Macroalgae	Erect fine branching							98.0
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1003	1348											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							42.8
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1030	225											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							96.0
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		893	175											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							99.5
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		823	1392											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Macroalgae	Erect fine branching							43.4
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		587	1131											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								32.2
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1028	1508											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							61.1
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		946	1848											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								97.7
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		576	571											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								61.2
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		681	1329											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								40.5
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		643	1765											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								90.0
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		774	171											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								100.0
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		741	589											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								52.0
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1007	651											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							47.7
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		720	1337											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Unscorable								39.5
GB-BV-075_1_01_20240403_BRUVS 5_L23_GX010016.MP4_0013695.jpg	      0		1029	745											2024-04_Geographe_stereo-BRUVs	No	GB-BV-075	1					Substrate	Unconsolidated (soft)							39.4
GB-BV-076_1_01_20240327_BRUVS 1_L15_GX010010.MP4_0018766.jpg	      0		955	82											2024-04_Geographe_stereo-BRUVs	No	GB-BV-076	1					Substrate	Unconsolidated (soft)							96.2
GB-BV-076_1_01_20240327_BRUVS 1_L15_GX010010.MP4_0018766.jpg	      0		1061	68											2024-04_Geographe_stereo-BRUVs	No	GB-BV-076	1					Substrate	Unconsolidated (soft)							100.0
GB-BV-076_1_01_20240327_BRUVS 1_L15_GX010010.MP4_0018766.jpg	      0		717	384											2024-04_Geographe_stereo-BRUVs	No	GB-BV-076	1					Substrate	Unconsolidated (soft)							64.1
GB-BV-076_1_01_20240327_BRUVS 1_L15_GX010010.MP4_0018766.jpg	      0		749	352											2024-04_Geographe_stereo-BRUVs	No	GB-BV-076	1					Substrate	Unconsolidated (soft)							67.1
