OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
GB-BV-118	23	20240326_BRUVS 8_L29_GX010004.MP4	84701	20240326_BRUVS 8_R30_GX010003.MP4	84822	47.10321	1	39.09465	150.77907	4.13372	2.73862	1744.17275	24.19957	0.97523	16.45326	714.68786	-19.89063	-1590.90044	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	24	20240326_BRUVS 8_L29_GX010004.MP4	84701	20240326_BRUVS 8_R30_GX010003.MP4	84822	47.10321	1	39.09465	123.30875	8.11224	3.43774	2047.11469	26.73536	29.20333	10.04558	918.28978	-69.76551	-1828.26563	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	25	20240326_BRUVS 8_L29_GX010004.MP4	84701	20240326_BRUVS 8_R30_GX010003.MP4	84822	47.10321	1	39.09465	126.33544	7.71075	2.37755	2009.81773	30.97938	25.01829	9.85934	1032.20081	-69.12229	-1723.12243	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	26	20240326_BRUVS 8_L29_GX010004.MP4	84701	20240326_BRUVS 8_R30_GX010003.MP4	84822	47.10321	1	39.09465	101.68509	3.32203	1.01705	1527.26261	23.48692	8.88946	8.05823	598.41972	-111.25952	-1400.73060	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	27	20240326_BRUVS 8_L29_GX010004.MP4	84701	20240326_BRUVS 8_R30_GX010003.MP4	84822	47.10321	1	39.09465	78.50296	3.08854	0.35130	1575.16309	17.94176	14.51862	17.54553	423.63704	-236.59862	-1498.56315	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	28	20240326_BRUVS 8_L29_GX010004.MP4	84703	20240326_BRUVS 8_R30_GX010003.MP4	84824	47.10433	1	39.09576	89.95663	2.42813	1.38001	1435.21784	10.94646	16.91759	21.02744	193.69733	-191.72160	-1409.10411	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	29	20240326_BRUVS 8_L29_GX010004.MP4	84705	20240326_BRUVS 8_R30_GX010003.MP4	84826	47.10544	1	39.09687	160.88568	2.36126	2.24169	1559.05637	12.46656	12.32806	6.78542	167.71636	-291.78620	-1522.29721	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	30	20240326_BRUVS 8_L29_GX010004.MP4	84707	20240326_BRUVS 8_R30_GX010003.MP4	84828	47.10655	1	39.09799	114.07045	3.21465	2.26119	1267.50729	10.56982	41.58935	35.56989	-213.12112	92.93666	-1246.00036	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	31	20240326_BRUVS 8_L29_GX010004.MP4	84707	20240326_BRUVS 8_R30_GX010003.MP4	84828	47.10655	1	39.09799	118.12815	2.31257	6.81472	1759.41584	18.53644	7.16648	59.23968	551.25818	94.69183	-1668.14027	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	32	20240326_BRUVS 8_L29_GX010004.MP4	84708	20240326_BRUVS 8_R30_GX010003.MP4	84829	47.10711	1	39.09854	104.39684	1.67174	0.93578	1520.40503	8.12353	4.77109	13.07408	155.78162	-147.95432	-1505.14885	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	33	20240326_BRUVS 8_L29_GX010004.MP4	84709	20240326_BRUVS 8_R30_GX010003.MP4	84830	47.10766	1	39.09910	66.64837	1.80253	0.48254	1364.99316	19.03436	1.25284	19.35593	318.35161	-311.17620	-1290.35962	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	34	20240326_BRUVS 8_L29_GX010004.MP4	84716	20240326_BRUVS 8_R30_GX010003.MP4	84837	47.11156	1	39.10299	224.25082	4.59806	4.56390	1622.33337	13.91115	38.55991	40.24326	364.83973	137.91430	-1574.74988	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	35	20240326_BRUVS 8_L29_GX010004.MP4	84717	20240326_BRUVS 8_R30_GX010003.MP4	84838	47.11211	1	39.10355	136.44922	5.94583	1.43696	1650.92449	12.73289	38.61610	9.63777	289.22077	220.80651	-1610.32528	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	36	20240326_BRUVS 8_L29_GX010004.MP4	84717	20240326_BRUVS 8_R30_GX010003.MP4	84838	47.11211	1	39.10355	117.09066	4.22354	2.49536	1697.96497	24.47116	16.87730	14.47354	618.38878	-335.12092	-1545.43662	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	37	20240326_BRUVS 8_L29_GX010004.MP4	84718	20240326_BRUVS 8_R30_GX010003.MP4	84839	47.11267	1	39.10410	110.49507	2.41111	2.41242	1272.06269	7.25899	23.95102	24.40093	160.06851	14.57751	-1261.86729	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-118	38	20240326_BRUVS 8_L29_GX010004.MP4	84721	20240326_BRUVS 8_R30_GX010003.MP4	84842	47.11434	1	39.10577	125.53012	3.17610	1.93442	1821.83884	16.11054	8.18367	34.60736	501.69857	62.23981	-1750.29184	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-118	39	20240326_BRUVS 8_L29_GX010004.MP4	84723	20240326_BRUVS 8_R30_GX010003.MP4	84844	47.11545	1	39.10688	137.06643	3.51178	2.54366	1723.63683	21.81311	7.98646	24.63488	581.25398	268.96980	-1600.22591	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-118	40	20240326_BRUVS 8_L29_GX010004.MP4	84723	20240326_BRUVS 8_R30_GX010003.MP4	84844	47.11545	1	39.10688	124.59336	4.76043	2.01421	1803.04683	26.14294	11.03117	18.74234	773.02591	183.22780	-1618.59086	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-118	41	20240326_BRUVS 8_L29_GX010004.MP4	84782	20240326_BRUVS 8_R30_GX010003.MP4	84903	47.14826	1	39.13970	106.23650	4.30970	2.18664	1478.43344	30.14993	35.36928	18.16929	675.27320	-308.88224	-1278.42220	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-118	42	20240326_BRUVS 8_L29_GX010004.MP4	109393	20240326_BRUVS 8_R30_GX010003.MP4	109514	60.83472	1	52.82616	627.14771	2.63472	3.69935	1452.71810	14.14464	8.01354	16.86402	354.89285	-8.78932	-1408.67444	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-020	1	20240326_BRUVS 9_L31_GX010006.MP4	40451	20240326_BRUVS 9_R32_GX010009.MP4	40526	22.49527	1	13.45790	94.04393	1.81891	1.13189	1515.07619	6.58962	7.16927	19.88274	173.79034	5.12827	-1505.06694	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	2	20240326_BRUVS 9_L31_GX010006.MP4	40476	20240326_BRUVS 9_R32_GX010009.MP4	40551	22.50918	1	13.47181	102.18029	1.44211	0.31891	1357.09709	6.84674	4.88433	26.51177	161.78090	-1.13488	-1347.41908	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	3	20240326_BRUVS 9_L31_GX010006.MP4	40496	20240326_BRUVS 9_R32_GX010009.MP4	40571	22.52030	1	13.48293	80.30273	1.66874	0.26399	1439.53870	10.29363	6.43291	4.48475	162.66174	-199.27660	-1416.36919	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	4	20240326_BRUVS 9_L31_GX010006.MP4	40501	20240326_BRUVS 9_R32_GX010009.MP4	40576	22.52308	1	13.48571	88.18957	2.35909	0.84923	1509.15868	11.98626	11.15286	22.10066	305.31396	70.80994	-1476.25515	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	5	20240326_BRUVS 9_L31_GX010006.MP4	40501	20240326_BRUVS 9_R32_GX010009.MP4	40576	22.52308	1	13.48571	125.92730	4.10605	2.60728	1605.46800	14.26020	26.23652	18.25088	283.04136	-276.19341	-1555.99881	Labridae	Coris	auricularis	37384088	2	AD	Passing			
GB-BV-020	6	20240326_BRUVS 9_L31_GX010006.MP4	40533	20240326_BRUVS 9_R32_GX010009.MP4	40608	22.54087	1	13.50350	90.19542	1.62302	1.14900	1579.43267	2.27580	5.30533	4.59884	37.12136	50.55358	-1578.18691	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	7	20240326_BRUVS 9_L31_GX010006.MP4	40555	20240326_BRUVS 9_R32_GX010009.MP4	40630	22.55311	1	13.51574	101.88977	2.22092	0.61773	1207.61173	7.09547	22.48737	8.37203	-67.88000	132.82829	-1198.36348	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	8	20240326_BRUVS 9_L31_GX010006.MP4	40555	20240326_BRUVS 9_R32_GX010009.MP4	40630	22.55311	1	13.51574	102.86228	2.49303	1.75151	1264.89043	15.20066	19.96035	2.01974	331.40706	12.81348	-1220.63630	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	9	20240326_BRUVS 9_L31_GX010006.MP4	40610	20240326_BRUVS 9_R32_GX010009.MP4	40685	22.58369	1	13.54632	139.98354	6.08981	2.44666	1631.62556	8.88846	39.38314	4.79700	241.31401	72.96845	-1612.03136	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	10	20240326_BRUVS 9_L31_GX010006.MP4	40654	20240326_BRUVS 9_R32_GX010009.MP4	40729	22.60816	1	13.57079	93.14302	3.68159	0.35991	1417.88617	12.08836	29.64970	12.63583	261.92482	-139.87483	-1386.44567	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	11	20240326_BRUVS 9_L31_GX010006.MP4	40916	20240326_BRUVS 9_R32_GX010009.MP4	40991	22.75386	1	13.71649	100.17283	1.68040	0.43242	1426.63219	7.06378	8.50611	4.71756	-82.42358	-154.87132	-1415.80388	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	12	20240326_BRUVS 9_L31_GX010006.MP4	41160	20240326_BRUVS 9_R32_GX010009.MP4	41235	22.88956	1	13.85219	110.47460	3.52370	0.59412	1580.15555	5.91817	26.05339	33.92843	162.54992	11.07433	-1571.73358	Labridae	Coris	auricularis	37384088	1	AD	Passing			
GB-BV-020	13	20240326_BRUVS 9_L31_GX010006.MP4	50361	20240326_BRUVS 9_R32_GX010009.MP4	50436	28.00634	1	18.96897	130.35217	12.76452	3.34807	2198.96796	36.56604	73.37678	2.82974	1310.03149	1.92770	-1766.14662	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
GB-BV-020	14	20240326_BRUVS 9_L31_GX010006.MP4	50361	20240326_BRUVS 9_R32_GX010009.MP4	50436	28.00634	1	18.96897	103.54676	4.41840	2.49363	1990.75999	17.83540	3.61503	2.50483	609.58612	-13.55921	-1895.08476	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
GB-BV-020	15	20240326_BRUVS 9_L31_GX010006.MP4	50361	20240326_BRUVS 9_R32_GX010009.MP4	50436	28.00634	1	18.96897	105.59748	6.44774	0.70160	1641.01168	27.46685	45.93651	6.02589	713.27037	-253.24255	-1456.03329	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
GB-BV-020	16	20240326_BRUVS 9_L31_GX020006.MP4	1951	20240326_BRUVS 9_R32_GX010009.MP4	76906	42.72662	1	33.68924	650.84592	5.90932	2.44696	1880.34237	17.00012	24.83861	3.53513	427.77447	-345.32303	-1798.17920	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
GB-BV-020	17	20240326_BRUVS 9_L31_GX020006.MP4	12971	20240326_BRUVS 9_R32_GX020009.MP4	7286	48.85497	1	39.81760	184.82817	16.47686	1.57420	3016.26040	14.99670	29.52965	1.32140	733.39627	-267.03320	-2913.52878	Platycephalidae	Platycephalus	spp		1	AD	Passing			
GB-BV-020	18	20240326_BRUVS 9_L31_GX020006.MP4	13306	20240326_BRUVS 9_R32_GX020009.MP4	7621	49.04126	1	40.00389	226.34754	2.22676	1.71797	1926.73782	9.72062	5.92798	2.57308	-8.11350	-325.21710	-1899.07520	Platycephalidae	Platycephalus	spp		1	AD	Passing			
GB-BV-020	19	20240326_BRUVS 9_L31_GX020006.MP4	13525	20240326_BRUVS 9_R32_GX020009.MP4	7840	49.16305	1	40.12568	138.76348	1.76390	1.70279	1702.43085	12.08467	4.24141	11.35742	81.88955	-346.88064	-1664.70379	Platycephalidae	Platycephalus	spp		1	AD	Passing			
GB-BV-020	20	20240326_BRUVS 9_L31_GX020006.MP4	47830	20240326_BRUVS 9_R32_GX020009.MP4	42145	68.24046	1	59.20309	668.48792	62.67193	7.67163	5633.78292	34.05149	21.09818	6.63858	3149.94031	-170.79200	-4667.78493	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
GB-BV-108	1	20240326_BRUVS 10_L33_GX010007.MP4	25518	20240326_BRUVS 10_R34_GX010009.MP4	25605	14.19086	1	5.83194	131.08987	10.29104	1.65225	2594.02119	8.53518	24.41217	1.68553	-382.91968	39.93111	-2565.29218	Gerreidae	Parequula	melbournensis	37349001	2	AD	Passing			
GB-BV-108	2	20240326_BRUVS 10_L33_GX010007.MP4	25530	20240326_BRUVS 10_R34_GX010009.MP4	25617	14.19753	1	5.83862	123.21156	6.17375	1.39233	2766.99411	10.54835	16.42870	49.02995	-506.42685	10.72771	-2720.23402	Gerreidae	Parequula	melbournensis	37349001	2	AD	Passing			
GB-BV-108	4	20240326_BRUVS 10_L33_GX010007.MP4	38574	20240326_BRUVS 10_R34_GX010009.MP4	38661	21.45145	1	13.09254	178.56705	8.59546	0.16055	2472.05138	10.77452	22.55059	11.32437	387.02008	252.55802	-2428.47029	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	5	20240326_BRUVS 10_L33_GX010007.MP4	38574	20240326_BRUVS 10_R34_GX010009.MP4	38661	21.45145	1	13.09254	189.46957	4.52024	0.42423	2253.64264	12.07841	9.13293	13.03894	420.34644	213.75625	-2203.75186	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	6	20240326_BRUVS 10_L33_GX010007.MP4	38578	20240326_BRUVS 10_R34_GX010009.MP4	38665	21.45368	1	13.09476	183.09238	8.76979	0.88094	2494.16805	9.94105	22.60263	8.00814	350.02886	250.75755	-2456.72032	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	7	20240326_BRUVS 10_L33_GX010007.MP4	38633	20240326_BRUVS 10_R34_GX010009.MP4	38720	21.48426	1	13.12535	185.83987	7.98584	1.27934	2285.74749	10.41458	24.35387	7.92363	-360.35886	202.16386	-2248.09093	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	8	20240326_BRUVS 10_L33_GX010007.MP4	38638	20240326_BRUVS 10_R34_GX010009.MP4	38725	21.48704	1	13.12813	179.48109	3.72396	9.20437	2355.43125	7.17153	8.89930	5.80527	106.21400	274.19968	-2337.00439	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	9	20240326_BRUVS 10_L33_GX010007.MP4	38638	20240326_BRUVS 10_R34_GX010009.MP4	38725	21.48704	1	13.12813	211.45202	9.50715	3.41483	2262.36709	9.92696	32.32565	12.07635	286.10149	265.06221	-2228.49564	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	10	20240326_BRUVS 10_L33_GX010007.MP4	38640	20240326_BRUVS 10_R34_GX010009.MP4	38727	21.48815	1	13.12924	166.56270	4.60174	1.33678	1344.54887	18.95443	46.51268	4.58793	-432.53821	-60.37120	-1271.64370	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	11	20240326_BRUVS 10_L33_GX010007.MP4	38650	20240326_BRUVS 10_R34_GX010009.MP4	38737	21.49372	1	13.13480	261.50657	23.28266	15.11374	3468.22465	3.76893	33.72866	6.26229	-118.26654	194.90037	-3460.72378	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	12	20240326_BRUVS 10_L33_GX010007.MP4	38657	20240326_BRUVS 10_R34_GX010009.MP4	38744	21.49761	1	13.13869	139.59541	4.59256	0.21235	2077.22554	9.53618	15.35786	13.39592	279.90730	200.20121	-2048.52076	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	13	20240326_BRUVS 10_L33_GX010007.MP4	38657	20240326_BRUVS 10_R34_GX010009.MP4	38744	21.49761	1	13.13869	181.48758	10.81126	1.60332	2082.15511	15.96713	47.12067	6.81394	522.00995	235.73848	-2001.82489	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	14	20240326_BRUVS 10_L33_GX010007.MP4	38657	20240326_BRUVS 10_R34_GX010009.MP4	38744	21.49761	1	13.13869	142.15195	6.50463	1.32274	2124.79095	12.87989	22.42029	1.54496	366.80798	299.63307	-2071.33013	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	15	20240326_BRUVS 10_L33_GX010007.MP4	38657	20240326_BRUVS 10_R34_GX010009.MP4	38744	21.49761	1	13.13869	151.40101	7.52958	0.46832	1845.59593	19.67243	39.55235	0.24253	555.75578	277.76986	-1737.87334	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	16	20240326_BRUVS 10_L33_GX010007.MP4	38657	20240326_BRUVS 10_R34_GX010009.MP4	38744	21.49761	1	13.13869	150.68089	7.16332	0.71886	1699.20231	17.32323	47.94122	13.74581	484.86873	144.55308	-1622.12675	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	17	20240326_BRUVS 10_L33_GX010007.MP4	38664	20240326_BRUVS 10_R34_GX010009.MP4	38751	21.50150	1	13.14259	151.09106	12.81230	2.71791	2500.19253	10.22523	35.54553	9.22815	-438.94215	65.68371	-2460.48331	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	18	20240326_BRUVS 10_L33_GX010007.MP4	38674	20240326_BRUVS 10_R34_GX010009.MP4	38761	21.50706	1	13.14815	201.46043	14.02737	0.66142	2456.02862	5.79691	44.27159	18.09176	-8.28751	247.92676	-2443.46889	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	19	20240326_BRUVS 10_L33_GX010007.MP4	38674	20240326_BRUVS 10_R34_GX010009.MP4	38761	21.50706	1	13.14815	153.52611	7.60166	1.01031	2292.46433	5.36157	23.90299	6.39496	35.65552	211.22083	-2282.43448	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	20	20240326_BRUVS 10_L33_GX010007.MP4	38675	20240326_BRUVS 10_R34_GX010009.MP4	38762	21.50762	1	13.14870	177.47284	14.97908	0.80597	2421.54656	9.95443	49.59278	12.85662	142.05389	393.75988	-2385.09153	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	21	20240326_BRUVS 10_L33_GX010007.MP4	38677	20240326_BRUVS 10_R34_GX010009.MP4	38764	21.50873	1	13.14982	180.49715	12.91087	0.70333	2591.38170	8.99529	33.31902	7.11857	-274.50201	298.01380	-2559.51080	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	22	20240326_BRUVS 10_L33_GX010007.MP4	38679	20240326_BRUVS 10_R34_GX010009.MP4	38766	21.50984	1	13.15093	174.78975	6.57794	0.17869	1772.14983	31.49688	42.72722	12.62192	849.79065	367.53081	-1511.05658	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	23	20240326_BRUVS 10_L33_GX010007.MP4	38679	20240326_BRUVS 10_R34_GX010009.MP4	38766	21.50984	1	13.15093	134.76132	5.22324	2.17515	2453.03480	9.23557	9.76991	2.83324	-393.11486	21.40774	-2421.23566	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	24	20240326_BRUVS 10_L33_GX010007.MP4	38681	20240326_BRUVS 10_R34_GX010009.MP4	38768	21.51096	1	13.15204	185.26987	11.40962	0.26697	2193.37038	22.34807	47.26484	0.29322	614.94172	563.37063	-2028.62856	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	25	20240326_BRUVS 10_L33_GX010007.MP4	38683	20240326_BRUVS 10_R34_GX010009.MP4	38770	21.51207	1	13.15315	130.49735	5.16422	0.48037	2060.05937	12.09286	16.89879	15.56558	431.53958	5.57377	-2014.34534	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	26	20240326_BRUVS 10_L33_GX010007.MP4	38695	20240326_BRUVS 10_R34_GX010009.MP4	38782	21.51874	1	13.15983	175.15506	2.21022	0.19750	1111.36816	18.21407	27.39224	20.93764	-330.40386	-107.26162	-1055.68339	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	27	20240326_BRUVS 10_L33_GX010007.MP4	38695	20240326_BRUVS 10_R34_GX010009.MP4	38782	21.51874	1	13.15983	189.33637	1.58211	1.08627	1212.00918	15.30094	4.09649	1.47567	-275.22047	-162.93737	-1169.04720	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	28	20240326_BRUVS 10_L33_GX010007.MP4	38697	20240326_BRUVS 10_R34_GX010009.MP4	38784	21.51985	1	13.16094	201.33663	9.95262	0.72704	2878.77718	14.06085	16.50676	2.64476	-590.36471	375.01666	-2792.52396	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	29	20240326_BRUVS 10_L33_GX010007.MP4	38699	20240326_BRUVS 10_R34_GX010009.MP4	38786	21.52097	1	13.16205	156.96080	8.75489	0.55630	2455.34196	4.95649	23.98526	1.73008	1.51439	212.13409	-2446.16046	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	30	20240326_BRUVS 10_L33_GX010007.MP4	38700	20240326_BRUVS 10_R34_GX010009.MP4	38787	21.52152	1	13.16261	212.61350	10.68445	1.77827	2341.92541	17.86116	31.78395	2.67903	-685.36245	215.00414	-2229.05051	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	31	20240326_BRUVS 10_L33_GX010007.MP4	38702	20240326_BRUVS 10_R34_GX010009.MP4	38789	21.52263	1	13.16372	150.51904	11.34902	3.24231	2517.41525	8.97292	32.62195	22.63137	-390.94602	-36.38022	-2486.60757	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	32	20240326_BRUVS 10_L33_GX010007.MP4	38702	20240326_BRUVS 10_R34_GX010009.MP4	38789	21.52263	1	13.16372	139.38499	6.93038	1.73540	1620.14961	16.19803	54.44761	20.41783	-451.41319	-22.10183	-1555.83495	Carangidae	Pseudocaranx	spp		1	AD	Passing			
GB-BV-108	33	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	187.04831	9.92185	0.59743	2549.20291	11.40558	25.78824	9.65267	293.01863	410.20603	-2498.86106	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	34	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	162.08693	8.91906	1.01291	1955.19322	13.65037	42.24079	0.40737	368.42912	277.79001	-1899.96664	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	35	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	184.48190	13.67030	0.86177	2187.74183	18.04381	63.33146	13.81715	549.01790	397.20947	-2080.14862	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	36	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	162.09567	6.96899	0.63672	1791.80244	22.13050	38.13762	2.99877	642.76813	206.10318	-1659.79716	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	37	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	207.51499	9.14048	0.76318	2664.02593	27.56538	2.12241	2.75806	-1034.31284	670.82606	-2361.61460	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	38	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	168.56481	10.34798	0.83374	2923.12089	17.87018	13.89234	12.77098	-814.23086	376.32975	-2782.09270	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	39	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	148.43566	3.11973	1.33179	2322.51016	6.94612	7.23633	7.60135	-1.10381	280.87273	-2305.46367	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	40	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	152.02807	2.29353	1.63732	2143.51698	7.08162	1.70854	12.84984	-159.52907	210.67426	-2127.16522	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	41	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	145.57435	7.83082	0.26979	1876.03703	12.04493	39.27804	4.82867	336.06559	200.80722	-1834.73467	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	42	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	157.31570	10.90364	0.18026	2015.28208	18.40848	57.32725	16.03331	551.62994	317.35728	-1912.15863	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	43	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	150.73307	8.41289	0.87165	1801.64845	19.39820	52.09682	10.32849	532.18264	273.57865	-1699.37445	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	44	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	160.88793	6.27441	0.46984	1748.40209	27.70552	36.07075	2.95221	749.96930	313.55983	-1547.94579	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	45	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	177.16845	8.57415	2.46837	2104.07658	34.83898	37.63286	15.00560	1177.37895	242.04060	-1726.94337	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	46	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	178.50573	6.44852	0.21815	2001.37947	28.19714	13.47406	0.36250	927.87534	182.56575	-1763.86987	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
GB-BV-108	47	20240326_BRUVS 10_L33_GX010007.MP4	38709	20240326_BRUVS 10_R34_GX010009.MP4	38796	21.52653	1	13.16761	145.45113	4.06097	1.64000	1935.63535	8.78279	14.51150	3.74294	290.12243	56.38199	-1912.93865	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
