OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
CL2-5	2	CL2-5_L8_GX010015_1.MP4	42608	CL2-5_R8_GX010010_1.MP4	31008	11.84737	60	6.85461	891.00864	-139.02874	-2129.01765	3.59967	1.26239	8.64932	0.02194	2312.12922	22.97032	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
CL2-5	4	CL2-5_L8_GX010015_1.MP4	45843	CL2-5_R8_GX010010_1.MP4	34243	12.74688	60	7.75412	-141.91113	-270.98090	-1040.59646	0.68167	0.86849	2.51380	3.13108	1084.62454	16.46189	Chironemidae	Chironemus	maculosus	37375002	1	AD	Passing			
CL2-5	5	CL2-5_L8_GX010015_1.MP4	54716	CL2-5_R8_GX010010_1.MP4	43116	15.21406	60	10.22130	-238.67505	-299.50069	-881.57391	0.66726	0.72812	1.66085	0.72453	961.16544	23.55228	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL2-5	7	CL2-5_L8_GX010015_1.MP4	60884	CL2-5_R8_GX010010_1.MP4	49284	16.92910	60	11.93635	1437.36916	2027.84113	-5769.88814	16.71722	24.10992	68.36919	1.19132	6282.49782	23.23145	Dinolestidae	Dinolestes	lewini	37327002	1	AD	Passing			
CL2-5	8	CL2-5_L8_GX010015_1.MP4	60920	CL2-5_R8_GX010010_1.MP4	49320	16.93911	60	11.94636	1174.03954	1455.78984	-3868.83168	8.71627	11.12500	29.35204	2.19514	4297.15621	25.72847	Dinolestidae	Dinolestes	lewini	37327002	1	AD	Passing			
CL2-5	47	CL2-5_L8_GX020015_2.MP4	1508	CL2-5_R8_GX010010_1.MP4	189588	55.94133	60	50.94857	1437.49510	1414.61018	-3895.33580	10.08799	10.32223	28.16415	0.57887	4386.47411	27.30898	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CL2-5	48	CL2-5_L8_GX020015_2.MP4	1508	CL2-5_R8_GX010010_1.MP4	189588	55.94133	60	50.94857	2387.46779	1277.83885	-4814.60723	18.51113	10.46128	38.65043	2.53101	5523.88607	29.31224	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CL2-5	50	CL2-5_L8_GX020015_2.MP4	1673	CL2-5_R8_GX010010_1.MP4	189753	55.98721	60	50.99445	1351.91142	1122.24892	-3919.51736	10.08217	8.75709	29.99387	7.27169	4295.31413	24.08732	Labridae	Coris	auricularis	37384088	1	AD	Passing			
CL3-1	0	CL3-1_L9_GX010019.MP4	5547	CL3-1_R9_GX010016.MP4	4991	1.54237		-1.00000	-11.12401	-43.41430	-618.99597	0.34498	0.36252	0.87949	0.60134	620.61628	4.15003					1	AD	Passing	sync		
CL3-1	5	CL3-1_L9_GX010019.MP4	42274	CL3-1_R9_GX010016.MP4	41718	11.75450	60	9.61792	1209.98929	-102.47989	-1903.26116	3.28929	0.95530	5.33464	2.25139	2257.64905	32.53952	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
CL3-2	0	CL3-2_L2_GX010019_1.MP4	8910	CL3-2_R2_GX010015_1.MP4	7116	2.47747		-1.00000	9.75376	-8.68807	-482.98842	0.24922	0.27163	0.49287	0.13634	483.16501	1.38613					1	AD	Passing	sync		
CL3-2	10	CL3-2_L2_GX010019_1.MP4	70799	CL3-2_R2_GX010015_1.MP4	69005	19.68602	60	16.33601	-22.64804	-155.44712	-1028.34041	0.59557	0.70883	2.50971	0.11525	1040.26955	8.42147	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL3-2	18	CL3-2_L2_GX010019_1.MP4	164035	CL3-2_R2_GX010015_1.MP4	162241	45.61075	60	42.26075	98.51307	-206.06707	-1153.66818	0.71593	0.86679	3.10789	2.98768	1176.06069	10.95862	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL3-2	38	CL3-2_L2_GX020019_2.MP4	10951	CL3-2_R2_GX020015_2.MP4	9157	57.49927	60	54.14926	11.68756	-27.25625	-495.93156	0.25825	0.28108	0.52393	0.83633	496.81748	3.17879	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
CL3-3	0	CL3-3_L4_GX010020_1.MP4	4095	CL3-3_R4_GX010019_1.MP4	3050	1.13864		-1.00000	0.77466	-75.11162	-558.26806	0.30058	0.33107	0.69516	0.76227	563.29884	7.89410					1	AD	Passing	sync		
CL3-3	37	CL3-3_L4_GX020020_2.MP4	6344	CL3-3_R4_GX010019_1.MP4	204979	57.28600	60	55.21060	12.02758	-82.51736	-535.75023	0.28566	0.31847	0.63172	0.56795	542.20115	9.07564	Labridae	Siphonognathus	beddomei	37385006	6	AD	Passing			
CL3-4	0	CL3-4_L1_GX010020.MP4	2211	CL3-4_R1_GX010019.MP4	1842	0.61478		-1.00000	24.46424	-41.43726	-574.62598	0.31763	0.33300	0.74346	0.25210	576.63729	4.77999					1	AD	Passing	sync		
CL3-4	5	CL3-4_L1_GX010020.MP4	59569	CL3-4_R1_GX010019.MP4	59200	16.56346	60	11.12081	-2.76125	-39.32691	-449.50260	0.22703	0.25422	0.42149	3.35869	451.22812	5.00434	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
CL3-4	7	CL3-4_L1_GX010020.MP4	76866	CL3-4_R1_GX010019.MP4	76497	21.37298	60	15.93033	15.54094	-39.52966	-494.31156	0.26066	0.28253	0.52798	0.25416	496.13308	4.90377	Plesiopidae	Trachinops	noarlungae	37316017	128	AD	Passing			
CL3-4	14	CL3-4_L1_GX010020.MP4	153218	CL3-4_R1_GX010019.MP4	152849	42.60303	60	37.16038	-442.76602	-327.32621	-899.17682	0.83210	0.66138	1.39732	2.76289	1054.37335	31.47697	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CL3-5	0	CL3-5_L8_GX010016.MP4	9957	CL3-5_R8_GX010011.MP4	9684	2.76859		-1.00000	-30.73860	-48.72674	-493.41021	0.26272	0.28489	0.52798	4.05602	496.76231	6.73713					1	AD	Passing	sync		
CL3-5	3	CL3-5_L8_GX010016.MP4	33124	CL3-5_R8_GX010011.MP4	32851	9.21029	60	5.82303	1305.81568	-431.18496	-3875.03759	10.11673	3.94265	30.67993	0.42877	4111.81120	19.56739	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
CL3-5	4	CL3-5_L8_GX010016.MP4	33166	CL3-5_R8_GX010011.MP4	32893	9.22197	60	5.83471	-6.26728	-46.06784	-473.02447	0.24496	0.27142	0.47832	1.44480	475.30377	5.70372	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
CL3-5	27	CL3-5_L8_GX010016.MP4	108013	CL3-5_R8_GX010011.MP4	107740	30.03355	60	26.64629	-1478.57516	285.26762	-3402.25311	9.54709	2.64615	22.62866	0.01203	3720.60323	23.85715	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
CL4-2	0	CL4-2_L3_GX010016_1.MP4	6363	CL4-2_R3_GX010017_1.MP4	8460	1.76926		-1.00000	111.36548	-71.01429	-770.80473	0.49341	0.45939	1.36538	1.83726	782.03915	9.67145					1	AD	Passing	sync		
CL4-2	21	CL4-2_L3_GX010016_1.MP4	71912	CL4-2_R3_GX010017_1.MP4	74009	19.99549	60	17.68013	30.03040	-129.17814	-1123.26368	0.66077	0.73989	3.03839	0.81400	1131.06592	6.63893	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL4-2	22	CL4-2_L3_GX010016_1.MP4	109312	CL4-2_R3_GX010017_1.MP4	111409	30.39475	60	28.07938	544.82725	-197.89609	-1177.94892	1.26607	0.73204	2.48290	0.90873	1312.84548	26.16817	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
CL4-2	38	CL4-2_L3_GX010016_1.MP4	168638	CL4-2_R3_GX010017_1.MP4	170735	46.89064	60	44.57528	203.72791	-265.39150	-689.08925	0.48339	0.50537	0.94467	4.72121	766.01677	25.82065	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CL4-2	50	CL4-2_L3_GX020016_2.MP4	26797	CL4-2_R3_GX020017_2.MP4	25054	60.83760	60	58.52224	4.70289	-37.53510	-440.29651	0.22300	0.24899	0.40588	0.02396	441.91856	4.81401	Plesiopidae	Trachinops	noarlungae	37316017	47	AD	Passing			
CL4-2	51	CL4-2_L3_GX020016_2.MP4	31741	CL4-2_R3_GX020017_2.MP4	29998	62.21230	60	59.89694	381.99524	-173.08876	-1386.27323	1.34441	0.92389	4.12874	2.60449	1448.32094	16.79187	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CL4-3	0	CL4-3_L6_GX010023_1.MP4	4106	CL4-3_R6_GX010031_1.MP4	4715	1.14169		-1.00000	-11.82355	-34.49141	-655.96410	0.36959	0.38242	1.00585	4.07219	656.97668	3.41363					1	AD	Passing	sync		
CL4-3	1	CL4-3_L6_GX010023_1.MP4	32480	CL4-3_R6_GX010031_1.MP4	33089	9.03123	60	5.72487	181.90832	-167.07361	-1017.54670	0.72311	0.68264	2.34408	0.53918	1047.09384	13.81009	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL4-3	10	CL4-3_L6_GX010023_1.MP4	62389	CL4-3_R6_GX010031_1.MP4	62998	17.34757	60	14.04122	333.29408	-411.33725	-1276.00320	1.10372	1.24892	3.36674	0.01621	1381.47293	22.72412	Orectolobidae	Orectolobus	halei	37013020	1	AD	Passing			
CL4-3	18	CL4-3_L6_GX010023_1.MP4	201777	CL4-3_R6_GX010031_1.MP4	202386	56.10510	60	52.79875	591.59720	-14.85195	-1398.39040	1.64502	0.74107	3.62867	0.02545	1518.45433	22.94492	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CL4-4	0	CL4-4_L7_GX010013_1.MP4	5443	CL4-4_R7_GX010016_1.MP4	4115	1.51345		-1.00000	-3.71540	-16.80621	-906.78742	0.52767	0.53124	1.96431	0.14993	906.95076	0.83805					1	AD	Passing	sync		
CL4-4	1	CL4-4_L7_GX010013_1.MP4	21510	CL4-4_R7_GX010016_1.MP4	20182	5.98096	60	3.60053	-2404.21524	540.97832	-5340.55117	23.34423	5.83975	53.24651	3.02022	5881.70003	24.82801	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
CL4-4	2	CL4-4_L7_GX010013_1.MP4	25591	CL4-4_R7_GX010016_1.MP4	24263	7.11571	60	4.73528	-278.26121	-198.75697	-1357.01555	1.14469	0.98880	4.18477	0.36525	1399.43733	13.99555	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL4-4	7	CL4-4_L7_GX010013_1.MP4	58190	CL4-4_R7_GX010016_1.MP4	56862	16.18002	60	13.79959	-504.49353	-105.39690	-1356.80921	1.54958	0.80421	3.75585	3.35639	1451.39708	20.74818	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
CL4-5	0	CL4-5_L5_GX010014_1.MP4	4259	CL4-5_R5_GX010018_1.MP4	8033	1.18424		-1.00000	22.48329	-39.60007	-435.85345	0.22296	0.24551	0.39269	0.23048	438.22585	5.83148					1	AD	Passing	sync		
CL4-5	31	CL4-5_L5_GX010014_1.MP4	41924	CL4-5_R5_GX010018_1.MP4	45698	11.65718	60	9.01983	-1.30227	-234.57367	-1042.31763	0.59895	0.82994	2.57213	0.86883	1068.38782	12.52971	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL4-5	32	CL4-5_L5_GX010014_1.MP4	41924	CL4-5_R5_GX010018_1.MP4	45698	11.65718	60	9.01983	171.63045	-177.34844	-1016.48986	0.70931	0.70576	2.34627	2.46368	1046.02157	13.53709	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL4-5	33	CL4-5_L5_GX010014_1.MP4	58423	CL4-5_R5_GX010018_1.MP4	62197	16.24481	60	13.60746	-99.06097	-249.41261	-1127.16198	0.69830	0.92595	3.01254	1.39447	1158.66900	13.24953	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL4-5	69	CL4-5_L5_GX010014_1.MP4	192535	CL4-5_R5_GX010018_1.MP4	196309	53.53532	60	50.89797	-167.30945	-364.48392	-1784.84016	1.23100	1.84350	7.55474	0.69157	1829.34288	12.52448	Orectolobidae	Orectolobus	halei	37013020	1	AD	Passing			
CL5-1	0	CL5-1_R9_GX010018_1.MP4	5607	CL5-1_L9_GX010021_1.MP4	6030	1.55905		-1.00000	17.07966	38.58914	-418.66377	0.20578	0.23460	0.35360	0.30293	420.78521	5.74739					1	AD	Passing	sync		
CL5-1	5	CL5-1_R9_GX010018_1.MP4	56223	CL5-1_L9_GX010021_1.MP4	56646	15.63309	60	13.48150	-25.73671	39.14229	-448.40860	0.22973	0.25354	0.41827	1.07883	450.84895	5.95641	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL5-1	24	CL5-1_R9_GX010018_1.MP4	123732	CL5-1_L9_GX010021_1.MP4	124155	34.40430	60	32.25271	-811.04619	-328.16589	-2048.60725	3.29993	1.71278	8.25447	0.30847	2227.61766	23.12988	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CL5-1	25	CL5-1_R9_GX010018_1.MP4	123732	CL5-1_L9_GX010021_1.MP4	124155	34.40430	60	32.25271	-222.60767	250.25292	-849.67997	0.63283	0.64070	1.53887	1.84806	913.31087	21.50691	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CL5-1	35	CL5-1_R9_GX010018_1.MP4	200190	CL5-1_L9_GX010021_1.MP4	200613	55.66383	60	53.51224	-49.27858	36.63857	-463.75916	0.24907	0.26200	0.45194	4.86291	467.80693	7.53720	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
CL5-1	36	CL5-1_R9_GX010018_1.MP4	205437	CL5-1_L9_GX010021_1.MP4	205860	57.12279	60	54.97120	-12.41999	43.05801	-440.55896	0.22128	0.24932	0.40088	0.64718	442.83230	5.79930	Labridae	Siphonognathus	beddomei	37385006	10	AD	Passing			
CL5-2	0	CL5-2_L6_GX010025.MP4	3874	CL5-2_R6_GX010033.MP4	4264	1.07719		-1.00000	7.24813	-19.28476	-569.98200	0.31330	0.32752	0.73764	0.40820	570.35420	2.30044					1	AD	Passing	sync		
CL5-2	21	CL5-2_L6_GX010025.MP4	83676	CL5-2_R6_GX010033.MP4	84066	23.26653	60	20.81353	258.97146	-489.74640	-1390.09948	1.07114	1.60576	4.17065	0.32402	1496.42719	21.94530	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL5-2	62	CL5-2_L6_GX010025.MP4	176961	CL5-2_R6_GX010033.MP4	177351	49.20489	60	46.75189	303.13353	-486.74207	-1411.74376	1.16794	1.60011	4.23189	4.80239	1523.75465	22.31368	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CL5-3	0	CL5-3_L1_GX010022.MP4	4421	CL5-3_R1_GX010021.MP4	3572	1.22928		-1.00000	-11.11662	-26.82450	-455.69324	0.23225	0.25698	0.43625	0.22130	456.61742	3.63857					1	AD	Passing	syn		
CL5-3	4	CL5-3_L1_GX010022.MP4	14457	CL5-3_R1_GX010021.MP4	13608	4.01984	60	1.76815	15.52381	-43.14651	-467.44363	0.24145	0.26587	0.46246	0.93538	469.68729	5.59503	Plesiopidae	Trachinops	noarlungae	37316017	50	AD	Passing			
CL5-3	29	CL5-3_L1_GX010022.MP4	69268	CL5-3_R1_GX010021.MP4	68419	19.26031	60	17.00862	196.76046	-159.98055	-752.70303	0.54716	0.48675	1.21264	0.08486	794.27345	18.61400	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
CL5-3	38	CL5-3_L1_GX010022.MP4	167954	CL5-3_R1_GX010021.MP4	167105	46.70045	60	44.44876	2729.11742	-853.94145	-5454.53088	24.59381	8.33078	50.74588	0.81573	6158.66910	27.66388	Sphyraenidae	Sphyraena	novaehollandiae	37382002	1	AD	Passing			
CL5-4	0	CL5-4_L3_GX010018.MP4	7462	CL5-4_R3_GX010019.MP4	6204	2.07485		-1.00000	5.52997	-45.25184	-517.83193	0.27705	0.29974	0.59287	0.93230	519.83480	4.93459					1	AD	Passing	sync		
CL5-4	3	CL5-4_L3_GX010018.MP4	63662	CL5-4_R3_GX010019.MP4	62404	17.70154	60	15.04556	-107.77331	-462.75905	-1329.53536	0.81071	1.58555	4.08649	1.74966	1411.88714	19.57085	Scyliorhinidae	Aulohalaelurus	labiosus	37015029	1	AD	Passing			
CL5-4	32	CL5-4_L3_GX010018.MP4	176871	CL5-4_R3_GX010019.MP4	175613	49.17987	60	46.52388	0.07689	-46.42644	-509.42256	0.27083	0.29477	0.57137	0.00656	511.53374	5.10997	Plesiopidae	Trachinops	noarlungae	37316017	26	AD	Passing			
CL5-5	0	CL5-5_L2_GX010021_1.MP4	8275	CL5-5_R2_GX010017_1.MP4	2437	2.30091		-1.00000	24.66502	-28.82087	-570.87479	0.31258	0.32782	0.72299	0.02060	572.13376	3.60321					1	AD	Passing	sync		
CL5-5	1	CL5-5_L2_GX010021_1.MP4	38714	CL5-5_R2_GX010017_1.MP4	32876	10.76462	60	7.73660	-353.41084	158.77404	-757.43177	0.68909	0.45460	1.08837	3.40006	850.77100	27.20076	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
CL5-5	3	CL5-5_L2_GX010021_1.MP4	51965	CL5-5_R2_GX010017_1.MP4	46127	14.44913	60	11.42111	-369.75525	-193.49980	-839.73118	0.77855	0.54306	1.35524	0.11415	937.71508	26.30359	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL5-5	4	CL5-5_L2_GX010021_1.MP4	52179	CL5-5_R2_GX010017_1.MP4	46341	14.50863	60	11.48061	-210.86208	-241.60808	-1087.98644	0.81158	0.86134	2.69630	3.03168	1134.26265	16.22279	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL5-5	9	CL5-5_L2_GX010021_1.MP4	68238	CL5-5_R2_GX010017_1.MP4	62400	18.97392	60	15.94590	-9.38468	-27.98333	-490.19866	0.25304	0.27802	0.51048	0.25616	491.08641	3.19390	Sphyraenidae	Sphyraena	novaehollandiae	37382002	1	AD	Passing			
CL5-5	20	CL5-5_L2_GX010021_1.MP4	137757	CL5-5_R2_GX010017_1.MP4	131919	38.30402	60	35.27600	-163.24413	-251.57879	-924.43588	0.62651	0.73986	1.92655	0.83537	971.86533	17.75068	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL5-5	21	CL5-5_L2_GX010021_1.MP4	141429	CL5-5_R2_GX010017_1.MP4	135591	39.32504	60	36.29702	-267.83364	-220.76978	-785.39307	0.63567	0.55404	1.26520	2.91093	858.67132	23.67359	Orectolobidae	Orectolobus	halei	37013020	1	AD	Passing			
CL5-5	24	CL5-5_L2_GX010021_1.MP4	168360	CL5-5_R2_GX010017_1.MP4	162522	46.81334	60	43.78532	-1111.55518	393.18048	-1745.46257	2.87151	1.29649	4.58359	0.57171	2106.36782	34.12843	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
CL6-1	0	CL6-1_L9_GX010020_1.MP4	1269	CL6-1_R9_GX010017_1.MP4	3782	0.35285		-1.00000	19.06372	-38.57678	-670.79538	0.38049	0.39305	1.04654	0.53447	672.17411	3.67862					1	AD	Passing	sync		
CL6-1	1	CL6-1_L9_GX010020_1.MP4	21677	CL6-1_R9_GX010017_1.MP4	24190	6.02740	60	4.13551	3433.97537	981.42263	-6315.66415	34.94868	10.71355	66.03380	8.47928	7255.54897	29.48535	Labridae	Olisthops	cyanomelas	37385001	1	AD	Passing			
CL6-1	6	CL6-1_L9_GX010020_1.MP4	53344	CL6-1_R9_GX010017_1.MP4	55857	14.83257	60	12.94068	-503.34035	-230.01664	-1321.00462	1.49277	0.94083	3.53297	0.05414	1432.24033	22.73403	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL6-1	9	CL6-1_L9_GX010020_1.MP4	77486	CL6-1_R9_GX010017_1.MP4	79999	21.54537	60	19.65348	-1751.23981	972.31981	-4561.48869	15.36516	8.98510	41.16573	1.20836	4981.90985	23.70297	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
CL6-1	10	CL6-1_L9_GX010020_1.MP4	77486	CL6-1_R9_GX010017_1.MP4	79999	21.54537	60	19.65348	-1639.19381	1236.24610	-5246.55348	17.51247	13.65872	57.34837	1.43446	5633.96701	21.36614	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
CL6-1	11	CL6-1_L9_GX010020_1.MP4	77486	CL6-1_R9_GX010017_1.MP4	79999	21.54537	60	19.65348	-1538.60850	1136.14380	-4729.62739	14.66069	11.24221	46.16139	4.17813	5101.71678	22.01259	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
CL6-1	12	CL6-1_L9_GX010020_1.MP4	77486	CL6-1_R9_GX010017_1.MP4	79999	21.54537	60	19.65348	-1168.66125	1476.17739	-5250.67564	13.21293	16.97008	60.10411	0.40532	5578.03402	19.71957	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
CL6-1	13	CL6-1_L9_GX010020_1.MP4	77486	CL6-1_R9_GX010017_1.MP4	79999	21.54537	60	19.65348	1429.41296	1623.81281	-5378.14737	15.88281	18.38367	60.56087	2.40461	5796.93528	21.90527	Pomacentridae	Chromis	klunzingeri	37372044	1	AD	Passing			
CL6-1	44	CL6-1_L9_GX020020_2.MP4	9582	CL6-1_R9_GX020017_2.MP4	575	56.05088	60	54.15900	1601.02750	93.54119	-4331.68598	13.72152	2.50247	37.99774	13.11705	4619.04129	20.31597	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CL6-2	0	CL6-2_L1_GX010021_1.MP4	2262	CL6-2_R1_GX010020_1.MP4	3439	0.62896		-1.00000	70.16197	-46.92374	-490.70579	0.27878	0.27807	0.51173	3.89352	497.91235	9.75558					1	AD	Passing	sync		
CL6-3	0	CL6-3_L6_GX010024_1.MP4	4671	CL6-3_R6_GX010032_1.MP4	4914	1.29879		-1.00000	26.98373	-32.64478	-547.38671	0.30165	0.31393	0.66997	0.17732	549.02278	4.61538					1	AD	Passing	sync		
CL6-3	1	CL6-3_L6_GX010024_1.MP4	19107	CL6-3_R6_GX010032_1.MP4	19350	5.31280	60	3.35418	1003.60751	-93.36175	-2188.15686	3.80159	1.17518	8.44267	1.78166	2409.14402	24.75619	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
CL6-3	12	CL6-3_L6_GX010024_1.MP4	44045	CL6-3_R6_GX010032_1.MP4	44288	12.24693	60	10.28831	-291.29034	-235.48155	-1092.60387	0.93908	0.82779	2.69906	0.51435	1155.02591	19.07741	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL6-5	0	CL6-5_L2_GX010020_1.MP4	10551	CL6-5_R2_GX010016_1.MP4	10064	2.93376		-1.00000	23.72280	-46.74339	-522.42698	0.27848	0.30031	0.58930	0.11312	525.05016	5.49319					1	AD	Passing	sync		
CL6-5	2	CL6-5_L2_GX010020_1.MP4	36915	CL6-5_R2_GX010016_1.MP4	36428	10.26440	60	6.70140	-149.88542	-336.30922	-914.93708	0.58926	0.84412	1.84375	12.64755	986.24509	21.67796	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CL6-5	5	CL6-5_L2_GX010020_1.MP4	52469	CL6-5_R2_GX010016_1.MP4	51982	14.58927	60	11.02627	-253.80805	-392.11400	-1055.49214	0.81502	1.05015	2.38235	0.04734	1154.22510	23.64743	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			
CL7-1	0	CL7-1_L4_GX010021.MP4	11326	CL7-1_R4_GX010020.MP4	9602	3.14925		-1.00000	-6.22784	-76.37312	-639.26413	0.35486	0.38338	0.93929	0.99079	643.84025	7.06544					1	AD	Passing	sync		
CL7-1	38	CL7-1_L4_GX010021.MP4	168807	CL7-1_R4_GX010020.MP4	167083	46.93763	60	42.84994	14.27623	-93.90343	-529.99937	0.28118	0.31832	0.61483	0.99851	538.44313	10.38861	Plesiopidae	Trachinops	noarlungae	37316017	90	AD	Passing			
CL7-2	0	CL7-2_L3_GX010017.MP4	7117	CL7-2_R3_GX010018.MP4	7705	1.97892		-1.00000	-17.87481	-37.81328	-672.48434	0.38106	0.39501	1.05947	0.93329	673.78375	3.47119					1	AD	Passing	sync		
CL7-2	12	CL7-2_L3_GX010017.MP4	89564	CL7-2_R3_GX010018.MP4	90152	24.90372	60	22.00333	-757.50108	-179.51783	-6204.91298	11.43635	4.52527	91.06514	15.31337	6253.55736	7.12927	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
CL7-2	27	CL7-2_L3_GX010017.MP4	119695	CL7-2_R3_GX010018.MP4	120283	33.28179	60	30.38140	-1169.63979	-435.62560	-1915.17323	3.60116	1.66091	6.07944	2.94851	2285.98237	33.05866	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CL7-3	0	CL7-3_L7_GX010014.MP4	9331	CL7-3_R7_GX010017.MP4	7645	2.59453		-1.00000	32.69655	-31.11801	-666.16554	0.37946	0.38879	1.02370	0.37266	667.69299	3.70359					1	AD	Passing	sync		
CL7-4	0	CL7-4_L5_GX010015_1.MP4	5066	CL7-4_R5_GX010020_1.MP4	2560	1.40863		-1.00000	13.35467	-35.31814	-727.17026	0.41764	0.42712	1.24550	0.18099	728.14992	2.82930					1	AD	Passing	sync		
CNB1-1	19	CNB1-1_L10__GX010005_1.MP4	27932	CNB1-1_R10__GX010003_1.MP4	28147	7.76663	P3	3.80796	-917.14248	-203.46798	-2340.23414	4.34510	1.60710	11.11860	0.68618	2521.75443	21.82770	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
CNB1-1	32	CNB1-1_L10__GX010005_1.MP4	68194	CNB1-1_R10__GX010003_1.MP4	68409	18.96168	P3	15.00301	1234.48664	169.65926	-5356.01024	14.43654	3.47384	63.29292	1.95156	5499.05330	13.12707	Aplodactylidae	Aplodactylus	westralis	37376004	1	AD	Passing			
CNB1-1	33	CNB1-1_L10__GX010005_1.MP4	73249	CNB1-1_R10__GX010003_1.MP4	73464	20.36725	P3	16.40858	860.43281	-339.70549	-2599.03189	4.59210	2.32234	13.82686	0.91897	2758.75175	19.51624	Muraenidae	Gymnothorax	woodwardi	37060054	1	AD	Passing			
CNB1-1	73	CNB1-1_L10__GX010005_1.MP4	227622	CNB1-1_R10__GX010003_1.MP4	227837	63.29144	P3	59.33277	851.29864	-350.69273	-2132.73960	3.48553	1.83379	8.67758	1.76302	2322.98794	23.27107	Dasyatidae	Bathytoshia	brevicaudata		1	AD	Passing			
CNB1-3	53	CNB1-3_L4_10002_1.MP4	219641	CNB1-3_R4_10002_1.MP4	219691	61.07228	P4	58.22360	721.45211	-77.71231	-1585.42783	2.18749	0.86351	4.64817	0.01714	1743.59220	24.61856	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CNB1-4	0	CNB1-4_L5_GX010002_1.MP4	1920	CNB1-4_R5_GX010002_1.MP4	1710	0.53387		-1.00000	-3.33976	31.08847	-740.37649	0.42493	0.43369	1.29742	0.28885	741.03643	2.57103					1	AD	Passing	sync		
CNB2-1	58	CNB2-1_L7_GX010005_1.MP4	100556	CNB2-1_R7_GX010003_1.MP4	91022	27.96010	P6	22.40929	-577.15077	-653.30291	-5826.08674	8.29747	9.71526	78.87895	18.44490	5890.94173	8.31866	Kyphosidae	Kyphosus	sydneyanus	37361001	1	AD	Passing			
